sentence	label	gender
吃了以后呢，提神呢，对阿拉是好像是困觉呢就有影响了，侬好像困了困觉蛮好	0	male
天天吃茶叶属于困觉好呃	0	male
吾几十年吃下来了，吾从哪能，廿岁开始吃茶叶，讲究到现在了	0	male
侬搿从农场开始吃起来吃到现在了	0	male
老早阿拉搿辰光讲拨侬听哦	0	male
对考究到哪能噶哦	0	female
阿拉辣辣弄堂部队里，就弄堂里相呃	0	female
哪能介吃法	0	female
考究搿能，红茶	0	female
红茶哦，摆白糖[+]	0	male
摆眼红糖	0	female
伊搿呃里相的，就是讲，茶渍摆眼糖吃子	0	female
又帮侬是哪能噶，养肝	0	female
糖汁伐管男男女女	0	female
男呃也好，女呃也好	0	female
侪去，侪伐如搿呃少呃，缺少伐了呃	0	male
男同志人家讲起来哎哟，男呃伐好吃茶叶啊	0	male
哎哟，搿呃嘛男呃嘛，吃甜呃嘛伐好呃，伐是呃	0	male
对养生之道来讲起来是呢	0	female
糖要吃眼，糖男女	0	female
是养肝呃，侬一只肝，没糖分补充以后，侬只肝要出问题呃[+]	0	female
葛末对于吾来讲起来呢，吾特别欢喜吃甜呃一类，伐欢喜吃咸呃	0	male
到现在目前为止，吾也欢喜吃甜呃	0	female
但是呢，就由于自家呢就是讲，呃	0	male
就是人家讲起来，吃甜呃也要血管要伐好呃	0	female
特，特过分了	0	female
尽量也少吃甜少吃咸	0	female
吃淡点呃[+]	0	female
侬现在讲到呃吃啊，阿拉现在侬讲到吃，有糖	0	male
现在搿呃糖啊，辣辣阿拉生活当中离伐开呃	0	male
尤其是上海拧	0	male
像吾屋里相呃菜，没只菜	0	male
侪要摆糖	0	female
人家讲炒青菜摆盐	0	male
阿拉除了摆盐，也要摆眼糖	0	male
伐晓得撒道理，已经习惯了	0	male
但是屋里相呢，有一样物事是伐用了	0	male
但是葛末没鲜米道，葛末就是用搿呃糖来摆进去，阿拉总归总归搿摆眼糖	0	male
吾高侬讲啊，吃糖伐是害处呃，少摆一眼	0	male
味精呢，像阿拉屋里相吾味精伐吃呃	0	male
所以侬讲搿没鲜味道了，就摆一眼搿种噶	0	male
老抽，呃，鲜，生抽	0	female
生抽呢属于调鲜呃	0	female
调鲜呃米道呃，吾现在烧菜味精伐伐吃呃，阿拉屋里相味精现在开始重来伐吃味精呃	0	male
就摆一眼眼生抽	0	female
摆眼生抽呢，就调味道，调点鲜点呃，就可以了	0	female
侬讲对了	0	male
现在呢，阿拉味精侪伐吃了	0	male
葛末味精为撒道理伐吃呢，因为受到了现在呃宣传，讲味精吃了伐好	0	male
对伐，但是吾也没觉着撒伐好，因为伊搿呃宣传呢侪讲侬好呃，因为伊是粮食做呃，吃了对人体没害	0	male
葛末谈撒道理，吾也伐吃了呢	0	male
因为吾吃下来呢，觉着，确实吃了以后呢嘴巴会的干，所以吾呢，也就伐吃了	0	male
葛末所以侬讲呃一样呃，现在吾所谓撒道理呢	0	male
红酱油没少	0	female
因为伊讲红酱油呢，仅仅是，一种酱色	0	female
起颜料作用	0	male
鲜味呢，还是生抽鲜味，味道鲜	0	female
撒呃六月王呃，六月鲜啊	0	male
撒么特鲜啊	0	male
搿种名字起的唻侪是鲜	0	male
伊又要呃指标	0	male
叫一只撒呃指标，吾讲伐清爽，反正伊达到一点两，就老鲜老鲜了	0	female
一般性大概是零点七	0	female
对伐，常有嘛可以买到一点零	0	male
但是一点二呃指标呢就是讲伊是鲜度就是老高了	0	male
叫氨基酸伐得叫呃撒指标	0	male
所以呢，阿拉讲起来是讲起来味精伐吃呃	0	female
但是侬刚刚讲呃，用酱油去调鲜	0	male
实际哴酱油里相伊就是加呃味精，就是味精不过调了个地方，到酱油里相去了而已，实际哴相阿拉还是辣辣吃味精	0	female
因为酱油里相人家呢肯定摆呃，所以侬平常撒呃鸡精味精搿种物事伐要再吃了就是讲	0	male
鲜酱油里相本身是有呃，有点呃	0	female
伊伊伊搿里相呢	0	male
对于阿拉讲起来，侬讲起来，呃	0	male
侬伐吃，哎哟调伐出鲜味来了，对伐，少少摆一眼，可以呃，吃还是可以呃	0	female
对于搿呃吃呃讲起来是呃，是讲究一眼	0	male
各方面啊，因为对人体，侬晓得呃	0	female
吃物事，现在呃拧呃，侬晓得侪年轻化了，生毛病啊，吃忒多了	0	female
侪，侪营养侪过剩了	0	male
侪是，吃起来是，真呃天天发，怪伐，上海特别吃呃物事多	0	male
现在侬讲到吃	0	female
吾现在侪讲，搿样物事也伐好吃，埃样物事也伐好吃	0	male
但是人家现在微信里相辣辣看文章提出来	0	male
侪讲吃了伐好，侪讲吃了有害，得哪能会的寿命会的延长	0	male
乃末难道寿命延长高吃没关系吗	0	male
搿吾也弄伐懂唻	0	male
那，上海辣辣，上海是呃寿命辣辣全国讲起来确实是延长了	0	male
但是伊难道讲吃	0	male
吃了伐健康，吃了撒呃	0	male
哎呦，牛奶嘛三聚氰胺，葛末猪肉嘛瘦肉精了	0	male
乃们吃吃吃吃，拧倒是侪吃了长寿了嘛	0	female
伊搿呃里相哪能讲法呢	0	male
伐像老早，人家一只猪猡养一年	0	male
侬讲青年，现在一只猪猡养三呃号头	0	male
伊拉是激素	0	male
激素吃，现在拨那侪侪有点撒，伊拉要赚钞票呀	0	male
赚钞票嘛	0	male
侬看看现在	0	male
上海吃呃物事，多伐	0	male
活呃，酸呃，甜酸苦辣侪有呃，只要侬想吃啊里个地方哴相呃菜，侪有	0	male
吾嘛搿，吾也蛮欢喜吃呃	0	male
一呃喏，稍微有点辣呃	0	male
每呃地方呃呢，去尝尝伊	0	male
人活辣海，伐吃组撒	0	female
侬搿思想倒也蛮新潮呃	0	male
现在搿电视机啊	0	male
也辣辣到处播送吃	0	male
夜里相有档节目	0	male
专门讲网红菜	0	male
所以现在呃小青年啊，一日到夜去看撒地方有的网红	0	male
菜，撒地方网红点心	0	male
伊拉还要想的穿	0	male
像吾昨末子，辣辣撒地方啊	0	male
南京路呃普通食堂	0	male
排队组撒啊，伐是吾自家去吃啊	0	male
排队搭人家去排票子	0	male
有吃客去吃	0	male
吃现在要排队，吾也第一趟碰着，哪能吃侪要排队唻	0	male
而且还挨拿伐着位置	0	male
只有因为要排队嘛，就造成了市场紧张了嘛	0	male
市场紧张了嘛，就有的黄牛，伊觉着商商机来了嘛	0	male
有人伐欢喜排队，欢喜现场吃，但是现场吃没位置啊	0	male
葛末有人高侬排好唻	0	male
排好拿好票子，当然侬要侬要付排队费呃	0	male
对伐，排队费付拨伊，葛末伊就拿票子拨侬，侬好去吃了	0	male
诶，吾辣想现在呃吃哪能会的	0	female
要排队，难道吃有的介紧张啊	0	female
小青年侪欢喜网红	0	male
手里相辣吃，我这是网红的，我这是网红的，哎哟	0	male
现在伐是讲米道好吃伐好吃，网红的	0	male
侬晓得伐	0	female
现在是，拧侪是以吃为主，民为以食为天	0	female
所以吃是侪离伐开，再讲现在伐管呃	0	male
老老少少	0	female
也想穿了	0	female
只要有的去撒物事	0	female
一只广告电视里相只广告一放	0	male
哎哟，搿只名字是出，嗲呃，阿拉明朝去吃吃伊，尝尝米道咯	0	male
侪去呃呀，阿拉屋里相小姐也是呃，呶，搿只牌子好哦，吃饭讲究，年纪轻侪讲牌子	0	male
讲牌子，穿，侪讲牌子	0	female
伊拉搿帮拧，比阿拉想了穿	0	male
阿拉上来，现在还伐想穿啊	0	male
想想穿伐	0	male
侬讲对呃，现在呃吃呢	0	male
呃，老早呃吃叫温饱型，吃饱就可以了，有的吃酒伐容易了	0	male
现在是吃，是肯定有的吃	0	female
伐但要吃饱，而且现在朝质量辣辣转移，要吃好呃，质量好呃，米道鲜呃	0	male
对伐，像搿种撒物事海鲜黄鱼面	0	male
啊，四十八块一碗，也不过二两一碗面嘛	0	male
两条小黄鱼，诶，要卖四十八块	0	male
鲜伐，诶，是鲜呃	0	female
伊比较用新鲜呃黄鱼来高阿拉做	0	male
吾老早讲拨侬听哦	0	male
吾也欢喜吃肉排	0	female
蒸呃，隔水蒸呃，摆点蒜苗米道是嗲	0	female
搿辰光，前几年呃肉，老香啊	0	male
吾也欢喜做茄汁呃，排条	0	female
糖醋呃鱼，吾老欢喜吃搿种物事呃	0	female
有糖醋一类呃，所以口味老重呃，吃甜呃，是蛮灵	0	female
侬迭呃口味好像应该是本地拧呃口味[+]	0	male
北京爱数智慧语音采集	0	male
北京爱数智慧语音采集	0	female
乃朝喃好唻，阿拉两家头又好吹吹牛逼唻	0	male
阿拉就讲讲衣食住行	0	female
葛末就就讲讲喃，诶，旅游呃事体啊，侬屋里相啊	0	male
住辣多少大，大小啊，对伐对啊，侬两房一厅啊，三房一厅啊，侬现在情况哪能啦[+]	0	male
哦吾屋里相，又没挨着拆迁	0	female
对伐啦，还是小来兮呃呀，伐大呃呀	0	female
哦，葛末	0	male
那那横是夫，夫妻两家头嘛还	0	male
诶，还无所谓[+]	0	female
夫妻两家头蹲蹲嘛	0	male
伐管哪能嘛总归	0	male
那是，女儿嘛难般来来呃，搿蹲那，蹲那屋里伐[+]	0	male
伐蹲屋里呃	0	male
侬搿蹲到那女儿屋里相	0	male
路线远伐啦，走过去	0	male
伐远，还可以	0	male
诶，还可以	0	male
如果远没办法只好蹲了侬搿的	0	male
对伐对啊，因为近[+]	0	male
伊到了夜到嘛，就自家到自家屋里去唻	0	male
伐需要蹲辣侬屋里向，对伐对啊[+]	0	male
侬伐要看，那埃面的地段算好呃	0	male
哦，阿拉的地段老好呃，黄金地段	0	female
啊，那搿房，房价大概蛮，蛮高啦[+]	0	male
价，要，要是[+]	0	male
七八万一呃平	0	male
阿拉搿面地便宜呀，阿拉埃面呃便宜，吾也伐晓得现在几钿呃	0	male
当初辰光有的，五六万伐好像，现在大概大概	0	male
便宜下来，房价侪跌下来，侬讲是伐啦，诶，跌下来唻[+]	0	male
现在侬看呀，人家侪充场咯撒呃搿	0	female
假使房价好呃说话	0	female
呃，行情好呃说[+]	0	male
诶，诶，伐需要唻，伐需要唻，要抢辣海了，侬讲是伐是[+]	0	male
现在房子还买伐	0	female
房价喃，现在趋喃	0	female
上海喃大跌没撒跌	0	male
总归喃，搿趋势喃，总归是往	0	male
往下头跑[+]	0	male
对伐，平平，再往往下头跑跑对伐啦	0	male
诶，不过，现在搿房子侬讲会的，会的跌下来伐	0	female
大跌伐跌，大跌伐跌[+]	0	male
一线城市伐大会	0	male
侪是那娘去，两三线城市或者撒，大城市呃郊区呃地方[+]	0	male
懂伐懂啊，葛末伊会的跌，埃呃跌呃[+]	0	male
因为搿资源就搿点资源，地费，地皮就搿眼地皮	0	male
侬辣上海侬哪能，哪能跌法子[+]	0	male
像南京路会，房价会的跌伐啦，永身永世	0	male
也伐会跌，因为撒，只有涨唻	0	male
倒是蛮希望伊跌下来呃	0	female
跌下来吾倒是想去	0	female
跌倒老早那，呃，五六十万洋钿	0	female
搿伐可能了已经	0	male
啊，伊绝对伐可能咯[+]	0	male
人民币贬值，侬看工资每年帮侬涨价	0	male
侬哪能会的跌喃，伐可能跌呃	0	male
诶老早，有的五六十万撒郊区房子老多[+]	0	female
没了，现在没了，侪撒地方[+]	0	male
哦，现在嘉兴也买伐着唻[+]	0	female
侬买点素菜	0	male
老早嘛块把洋钿	0	male
头两块，现在辣卖五块六块七块呃现在要	0	male
诶，十几块还有了，侬讲是伐是啦[+]	0	male
诶，吾上趟买了只青菜哦	0	female
伊讲是撒呃宁夏来呃，宁夏呃青菜[+]	0	female
就是讲是，炒出来糯了伐得了[+]	0	female
有呃摊位要十块，有呃摊位七块	0	female
实质吾吃吃好像还还可以，伐是哪能老好吃[+]	0	female
总归青菜味道了，还有哪能[+]	0	male
青菜，只有讲拔侬听[+]	0	male
上海近郊搿种，霜压过了[+]	0	male
搿青菜就最好吃了，糯呃	0	male
侬讲对伐，现在搿种[+]	0	male
也没撒呃好吃	0	female
诶，侬没，侬屋里相素菜一般性吃点撒，撒，撒菜啦	0	male
喏，吾嘛昨日	0	male
昨日买呃买，昨日嘛小，小家伙辣吾搭孛相，吾嘛买了眼面条子[+]	0	female
烧了两块大排	0	female
再是芹菜炒鱿鱼	0	female
诶呦，搿小拧倒要吃	0	female
芹菜炒鱿鱼噢哟	0	male
诶，那小拧只嘴巴叼伐[+]	0	male
侬伐要看哦，胃口好呃拧喃，嘴巴对伐伐叼呃[+]	0	male
就阿拉外甥喃，伊胃口伐好	0	male
叼了伐得，搿伐吃埃呃伐吃	0	male
诶，阿拉样样吃呃[+]	0	female
搿，样样伐吃伊营养丰，全面呃	0	male
伊所以那妈拧长了胖诶[+]	0	male
阿拉养辣好，养辣老好，阿拉肉头紧紧呃[+]	0	male
埃呃皮肤对伐看上去光洁洁，哦呦，阿拉搿小胖子唻[+]	0	female
阿拉要，大概要六十斤有了呕	0	male
娘呃起唻	0	male
吃物事挑食	0	female
嗯阿拉搿倒伐挑食	0	male
伊就够了	0	male
伊欢喜吃一只鸡翅膀[+]	0	male
要吃几，一只够了	0	male
就吃一只啊，吃介少啊[+]	0	male
诶要嘛吃只花菜	0	male
松子，伊那妈，伊松子欢喜吃呃	0	male
鸡翅膀，中翅，诶中翅，诶[+]	0	female
诶	0	male
鱼嘛要吃鲳鱼，要吃呃	0	male
一般性呃撒呃，诶，撒呃，河鲫鱼咯鳊鱼咯，乱七八糟鱼侪伐要吃呃	0	male
湖浜里鱼只要吃鲑鱼	0	male
那迭呃那迭呃[+]	0	male
叼，现在，呃	0	male
胃口伐好呃小赤佬侪叼来西呃	0	male
胃口伐好小拧侪[+]	0	male
胃口好呃拧侪，伊伐管呃，侪要吃呃	0	male
呦，阿拉搿小拧对伐，伊欢喜吃撒物事啊，吃牛肉	0	female
哦，牛肉好诶[+]	0	male
诶，吾慢点，今朝慢叫还要去买点牛肉	0	female
买点牛肉烧烧，洋山芋	0	female
做酥了之后再拿搿洋山芋再	0	female
葛末，侬侬侬做[+]	0	male
做做咖喱啊，做撒物事啊	0	male
咖喱嘛，就倒眼咖喱粉	0	female
葛末红烧嘛味道侪	0	male
烧进去唻对伐，摆点茴，摆点茴香，啊是啊，摆点桂皮辣海	0	female
再弄眼陈皮丢进去	0	female
红烧，烧呃差伐多呃辰光好了	0	male
乃末再拿搿土豆摆进去	0	male
摆点萝卜辣海	0	male
诶，阿拉小小拧倒胡萝卜伊也要吃呃[+]	0	male
诶，吾再去买眼	0	female
胡萝卜好呃，营养丰富呃，侬讲对伐，胡萝卜素[+]	0	male
诶，吾还去高伊买点迭呃	0	female
诶牛肉侬讲进口呃牛肉好还是	0	female
就国产牛肉，搿有撒，有撒进口牛肉啦，有，特别种进口呃种冷冻呃牛肉[+]	0	male
就那娘蹲了里相那娘起来是，诶	0	male
冰呃几十年呃唻	0	male
网高头伐是辣讲呃嘛[+]	0	male
买种热气呃，牛肉[+]	0	male
实际哴搿只有好唻	0	female
冷冻伐要[+]	0	male
伊伐要冰了多少辰光了，懂伐懂啊	0	male
冰了是[+]	0	male
三年五年呃牛牛肉有的是	0	male
诶呦，伐好吃，吾觉着[+]	0	male
诶，搿网哴向伐是现在搿群里相辣辣发[+]	0	female
发，好像，诶呦搿牛肉是悉尼啊，撒啊	0	female
侬伐晓伊呃呀，侬讲对伐对，诶辰光，冰了交关辰光侬搞点撒物事搞啦[+]	0	male
吾要，情愿巨眼	0	female
诶，买买买买热气呃[+]	0	male
正宗呃，侬讲对伐对啊	0	male
阿拉外甥对伐啦，猪肉伐是老要吃呃	0	female
牛肉差伐多价钿唻	0	male
没，现在猪猪肉价钿还蛮巨呃	0	male
诶，猪肉还要三三十几	0	female
牛肉，牛肉营养好呀，拔人家，人家外国拧嘛侪[+]	0	male
撒拧吃猪肉呃啦	0	male
吾倒是，倒是，侬搿闲话倒是提醒吾唻	0	female
牛肉还三十几块一斤	0	female
搿猪肉还三十几块一斤	0	female
搿吾情愿买牛肉吃了[+]	0	female
结棍呃，老早猪肉就有十几块	0	male
廿几块侬讲对伐对，现在结棍唻[+]	0	male
还搞伐懂现在真呃搞伐懂	0	female
哪能会的介巨呃	0	female
嗯，消费喃真呃老高呃工资倒伐高	0	male
吃呃物事来得高，巨	0	male
人家国外，讲拔侬听，拔人家讲起来，美国咯撒，撒呃搿欧洲国家	0	male
伊伐巨呃呀伊	0	female
吃呃物事老伐巨呃，鸡咯撒牛肉咯撒侪便宜来西呃	0	male
呦，中国拧现在赚钞票，就赚吃呃高头	0	female
人家有种侪是赚小拧呃钞票	0	female
小拧侬讲讲看	0	female
诶，侬，侬现在一呃号头退休工资现在好拿几钿啊[+]	0	male
吾现在退休工资拿四千多块	0	female
呦，侬五千多块唻	0	female
搿吾只工龄比侬娘要多多呃十年唻	0	male
吾三十九年四十年样子	0	male
吾读技校两年伐算呃	0	male
诶，吾大概算，应该算四十年	0	male
侬算几几届呃啦	0	female
吾七三届呀	0	male
哦侬七三届啊	0	female
嗯，七三届工龄要比阿拉多交关	0	female
诶，葛末是呃，那，那，那是只有	0	male
只有迭呃呀，只有是	0	male
吾看上去岁数大伐	0	female
因为，总归，总归比吾小咯	0	male
搿肯定呃咯[+]	0	male
